id_osm_rer,comune_osm,nome_via_osm
24053,"Granarolo dell'Emilia","Via Saragozza"
24054,"Granarolo dell'Emilia","Via Savena abbandonata"
24055,"Granarolo dell'Emilia","Via Tartarini"
24056,"Granarolo dell'Emilia","Via Teresa Noce"
24057,"Granarolo dell'Emilia","Via Trapanino"
24058,"Granarolo dell'Emilia","Via Venture"
24059,"Granarolo dell'Emilia","Via Viadagola"
24060,"Granarolo dell'Emilia","Via XX Settembre"
24061,"Granarolo dell'Emilia","Via XXV Aprile"
24062,"Granarolo dell'Emilia","Via Zenetta"
24063,"Granarolo dell'Emilia","Via Zonarelli"
24064,"Granarolo dell'Emilia","Vicolo del Passo"
24065,"Grizzana Morandi","Autostrada del Sole"
24066,"Grizzana Morandi","CAI 039c"
24067,"Grizzana Morandi","CAI 100"
24068,"Grizzana Morandi","CAI 172"
24069,"Grizzana Morandi","CAI 174"
24070,"Grizzana Morandi","CAI 178"
24071,"Grizzana Morandi","CAI 39"
24072,"Grizzana Morandi","Località Caposcina"
24073,"Grizzana Morandi","Monte Sole - Grizzana CAI 100"
24074,"Grizzana Morandi","Pezzo medio Montovolo Tavernola"
24075,"Grizzana Morandi","Tudiano - La Quercia"
24076,"Grizzana Morandi","Variante di Valico"
24077,"Grizzana Morandi","Via Ca' Gruppi"
24078,"Grizzana Morandi","Via Case Magnani"
24079,"Grizzana Morandi","Viadotto Giugnano"
24080,"Grizzana Morandi","Viadotto Riola"
24081,"Grizzana Morandi","Via Nazionale"
24082,"Grizzana Morandi","Via Oreglia"
24083,"Grizzana Morandi","Via Stanco"
24084,"Grizzana Morandi","Via Val di Setta"
24085,Gropparello,"Località Case Cerchiali"
24086,Gropparello,"Località Quarantini"
24087,Gropparello,"Località Rossetti"
24088,Gropparello,"Località Scavizzi"
24089,Gropparello,"Rio Rosello"
24090,Gropparello,"Strada Mola"
24091,Gualtieri,"Pedonale Martinella"
24092,Gualtieri,"Piazza Felice Cavallotti"
24093,Gualtieri,"Piazza IV Novembre"
24094,Gualtieri,"Strada Fossetta"
24095,Gualtieri,"Strada Ponte delle Portine"
24096,Gualtieri,"Strada Provinciale 2"
24097,Gualtieri,"Strada Statale 62 Variante della Cisa"
24098,Gualtieri,"Strada Statale della Cisa"
24099,Gualtieri,"Variante Strada Statale 62"
24100,Gualtieri,"Via 1° maggio"
24101,Gualtieri,"Via 25 Aprile"
24102,Gualtieri,"Via Aldo Moro"
24103,Gualtieri,"Via Alessandrini"
24104,Gualtieri,"Via Anna Frank"
24105,Gualtieri,"Via Antonio Gramsci"
24106,Gualtieri,"Via Berlinguer"
24107,Gualtieri,"Via Bigliardi"
24108,Gualtieri,"Via Bonardi"
24109,Gualtieri,"Via Borgo Ritorto"
24110,Gualtieri,"Via Borsellino"
24111,Gualtieri,"Via Bosi"
24112,Gualtieri,"Via Cabina"
24113,Gualtieri,"Via Canale dei Mulini"
24114,Gualtieri,"Via Casadei"
24115,Gualtieri,"Via Casalone"
24116,Gualtieri,"Via Cento Violini"
24117,Gualtieri,"Via Chiarone"
24118,Gualtieri,"Via Chierici"
24119,Gualtieri,"Via Cisa Ligure"
24120,Gualtieri,"Via Codisotto a Mane"
24121,Gualtieri,"Via Codisotto a Sera"
24122,Gualtieri,"Via Curie"
24123,Gualtieri,"Via Curiel"
24124,Gualtieri,"Via Dante Alighieri"
24125,Gualtieri,"Via De Gasperi"
24126,Gualtieri,"Via dei Prati"
24127,Gualtieri,"Via del Cimitero"
24128,Gualtieri,"Via Deledda"
24129,Gualtieri,"Via delle Portine"
24130,Gualtieri,"Via del Volontariato"
24131,Gualtieri,"Via d'Este"
24132,Gualtieri,"Via Donatori del Sangue"
24133,Gualtieri,"Via Don Enzo Manfredi"
24134,Gualtieri,"Via Don Milani"
24135,Gualtieri,"Via Don Mori"
24136,Gualtieri,"Via Don Sturzo"
24137,Gualtieri,"Via Falcone"
24138,Gualtieri,"Via Famiglia Rossi"
24139,Gualtieri,"Via Fangaglia"
24140,Gualtieri,"Via Fattori"
24141,Gualtieri,"Via Felice Carri"
24142,Gualtieri,"Via Fornace"
24143,Gualtieri,"Via Fratelli Cervi"
24144,Gualtieri,"Via Gazzotte"
24145,Gualtieri,"via G. Daffini"
24146,Gualtieri,"Via Germano Gasparini"
24147,Gualtieri,"Via Giacomino Bigi"
24148,Gualtieri,"Via Giovanni Alberini"
24149,Gualtieri,"Via Giovanni XXIII"
24150,Gualtieri,"Via Giuseppe Di Vittorio"
24151,Gualtieri,"Via Giuseppe Garibaldi"
24152,Gualtieri,"Via Grimaldi"
24153,Gualtieri,"Via Guglielmo Marconi"
24154,Gualtieri,"Via Guido Rossa"
24155,Gualtieri,"Via Leonardo Da Vinci"
24156,Gualtieri,"Via Leopardi"
24157,Gualtieri,"Viale Po"
24158,Gualtieri,"Via Ligabue"
24159,Gualtieri,"Via Ludovico Grossi"
24160,Gualtieri,"Via Luther King"
24161,Gualtieri,"Via Magnano"
24162,Gualtieri,"Via Manfredini"
24163,Gualtieri,"Via Manzoni"
24164,Gualtieri,"Via Martinella"
24165,Gualtieri,"Via Marzabotto"
24166,Gualtieri,"Via Matilde Serao"
24167,Gualtieri,"Via Mazzacurati"
24168,Gualtieri,"Via Mazzoli"
24169,Gualtieri,"Via Montale"
24170,Gualtieri,"Via Nazario Sauro Nord"
24171,Gualtieri,"Via Nazario Sauro Sud"
24172,Gualtieri,"Via Nenni"
24173,Gualtieri,"Via Nico Gasparini"
24174,Gualtieri,"Via Ospedale"
24175,Gualtieri,"Via Ospedaletto"
24176,Gualtieri,"Via Otto Marzo"
24177,Gualtieri,"Via Panizzi"
24178,Gualtieri,"Via Parri"
24179,Gualtieri,"Via Pedrolina"
24180,Gualtieri,"Via Pieve"
24181,Gualtieri,"Via Prampolini"
24182,Gualtieri,"Via Puccini"
24183,Gualtieri,"Via Rampa Carri"
24184,Gualtieri,"Via Razzoli"
24185,Gualtieri,"Via Risorgimento"
24186,Gualtieri,"Via Rovesti"
24187,Gualtieri,"Via Salvador Allende"
24188,Gualtieri,"Via Salvo D'Acquisto"
24189,Gualtieri,"Via Sancassani"
24190,Gualtieri,"Via Sandro Pertini"
24191,Gualtieri,"Via Scaglioni"
24192,Gualtieri,"Via Sibilla Aleramo"
24193,Gualtieri,"Via Simonini"
24194,Gualtieri,"Via Soliani"
24195,Gualtieri,"Via Togliatti"
24196,Gualtieri,"Via Traversa"
24197,Gualtieri,"Via Turati"
24198,Gualtieri,"Via Ugo La Malfa"
24199,Gualtieri,"Via Verdi"
24200,Gualtieri,"Via Villani"
24201,Gualtieri,"Via Vittorio Emanuele II"
24202,Gualtieri,"Via Zappello"
24203,Guastalla,"Galleria Gonzaga"
24204,Guastalla,"Largo Antonio Gramsci"
24205,Guastalla,"Largo dei Mille"
24206,Guastalla,"Piazza 1° Maggio"
24207,Guastalla,"Piazza della Resistenza"
24208,Guastalla,"Piazza don T. Soragna"
24209,Guastalla,"Piazza Fiaccadori Don G."
24210,Guastalla,"Piazza Galilei"
24211,Guastalla,"Piazza Garibaldi"
24212,Guastalla,"Piazza Giuseppe Mazzini"
24213,Guastalla,"Piazza Guglielmo Marconi"
24214,Guastalla,"Piazza Italia"
24215,Guastalla,"Piazzale I ragazzi del Po"
24216,Guastalla,"Piazza Martiri Patrioti"
24217,Guastalla,"Piazza Matteotti"
24218,Guastalla,"Piazza Monte Grappa"
24219,Guastalla,"Piazza Repubblica"
24220,Guastalla,"Piazza Vittorio veneto"
24221,Guastalla,"Strada Carboni"
24222,Guastalla,"Variante Strada Statale 62"
24223,Guastalla,"Via 200 Biolche"
24224,Guastalla,"Via A. Bartoli"
24225,Guastalla,"Via Alberini"
24226,Guastalla,"Via Alessandrini"
24227,Guastalla,"Via Alfieri"
24228,Guastalla,"Via Allende"
24229,Guastalla,"Via A. Moro"
24230,Guastalla,"Via Andrea Costa"
24231,Guastalla,"Via Anna Frank"
24232,Guastalla,"Via Argine Botte"
24233,Guastalla,"Via Argine Motta"
24234,Guastalla,"Via Argine Ospedale"
24235,Guastalla,"Via Argine Po"
24236,Guastalla,"Via Argine Ponte Pietra"
24237,Guastalla,"Via Ariosto"
24238,Guastalla,"Via A. Secchi"
24239,Guastalla,"Via Bacchiavini"
24240,Guastalla,"Via Bassa"
24241,Guastalla,"Via B. Baldi"
24242,Guastalla,"Via Beccaria"
24243,Guastalla,"Via Belgio"
24244,Guastalla,"Via Bellini"
24245,Guastalla,"Via Benamati"
24246,Guastalla,"Via Benassi"
24247,Guastalla,"Via Benatta"
24248,Guastalla,"Via Bertazzoni"
24249,Guastalla,"Via Bertoluzza"
24250,Guastalla,"Via Boito"
24251,Guastalla,"Via Bologna"
24252,Guastalla,"Via Bonazza"
24253,Guastalla,"Via Bonazzi"
24254,Guastalla,"Via Bosco"
24255,Guastalla,"Via Broccata"
24256,Guastalla,"Via Bruna Rossi"
24257,Guastalla,"Via Buca Bertona"
24258,Guastalla,"Via Buca Bertone"
24259,Guastalla,"Via Cà Bruciata del Pellegrino"
24260,Guastalla,"Via Caduti dei Lager"
24261,Guastalla,"Via Caduti di Nassyria"
24262,Guastalla,"Via Caneparole"
24263,Guastalla,"Via Cantone"
24264,Guastalla,"Via Cantoni"
24265,Guastalla,"Via Cappuccini"
24266,Guastalla,"Via Caravaggio"
24267,Guastalla,"Via Carboni"
24268,Guastalla,"Via Cardinal Ferrari"
24269,Guastalla,"Via Carducci"
24270,Guastalla,"Via Carracci"
24271,Guastalla,"Via Carrie"
24272,Guastalla,"Via Caselle"
24273,Guastalla,"Via Castellazzo"
24274,Guastalla,"Via Catellani"
24275,Guastalla,"Via Cavallo"
24276,Guastalla,"Via Cavour"
24277,Guastalla,"Via Celestino Iotti"
24278,Guastalla,"Via Chiesa"
24279,Guastalla,"Via Circonvallazione"
24280,Guastalla,"Via Cisa"
24281,Guastalla,"Via Cisa Ligure"
24282,Guastalla,"Via Cisa Veneta"
24283,Guastalla,"Via Codestiera"
24284,Guastalla,"Via Collodi"
24285,Guastalla,"Via Compagnia"
24286,Guastalla,"Via Comunità Europea"
24287,Guastalla,"Via Concordia"
24288,Guastalla,"Via Confine"
24289,Guastalla,"Via Consorzio"
24290,Guastalla,"Via Copernico"
24291,Guastalla,"Via Cristoforo Colombo"
24292,Guastalla,"Via C. Zavattini"
24293,Guastalla,"Via Dalla Chiesa"
24294,Guastalla,"Via D'Arzo"
24295,Guastalla,"Via De Amicis"
24296,Guastalla,"Via De gasperi"
24297,Guastalla,"Via del Bersagliere"
24298,Guastalla,"Via del Concilio"
24299,Guastalla,"Via della Fabbrica"
24300,Guastalla,"Via della Liberazione"
24301,Guastalla,"Via delle Caserme"
24302,Guastalla,"Via delle Valli"
24303,Guastalla,"Via delle Ville"
24304,Guastalla,"Via Donatori di Sangue"
24305,Guastalla,"Via Don Baratti"
24306,Guastalla,"Via don G. Dossetti"
24307,Guastalla,"Via Don Giuseppe Dossetti"
24308,Guastalla,"Via Donizetti"
24309,Guastalla,"Via Don Milani"
24310,Guastalla,"Via Don Minzoni"
24311,Guastalla,"Via Don Otello Lupi"
24312,Guastalla,"Via Don Pasquino Borghi"
24313,Guastalla,"Via Don Pietro Andreoli"
24314,Guastalla,"Via dottor Benaglia"
24315,Guastalla,"Via E. Caruso"
24316,Guastalla,"Via E. Curiel"
24317,Guastalla,"Via E. Fermi"
24318,Guastalla,"Via E. Ferrari"
24319,Guastalla,"Via Einaudi"
24320,Guastalla,"Via E. Majorana"
24321,Guastalla,"via Fangaglia"
24322,Guastalla,"Via F. De Andrè"
24323,Guastalla,"Via Fienilnuovo"
24324,Guastalla,"Via Filippini"
24325,Guastalla,"Via Firenze"
24326,Guastalla,"Via Fiscale"
24327,Guastalla,"Via Fornasari"
24328,Guastalla,"Via Foscolo"
24329,Guastalla,"Via Franchi"
24330,Guastalla,"Via Francia"
24331,Guastalla,"Via fratelli Cervi"
24332,Guastalla,"Via Fratelli Manfredi"
24333,Guastalla,"Via Gaetano Donizetti"
24334,Guastalla,"Via G. Agnelli"
24335,Guastalla,"Via Gallesi"
24336,Guastalla,"Via Garavaldi"
24337,Guastalla,"Via Garibaldi"
24338,Guastalla,"Via Garuti"
24339,Guastalla,"Via Gazzine"
24340,Guastalla,"Via Gazzotte"
24341,Guastalla,"Via G. Bonafini"
24342,Guastalla,"Via G. Carboni"
24343,Guastalla,"Via G. Falcone e P. Borsellino"
24344,Guastalla,"Via G. Gaber"
24345,Guastalla,"Via Giovanni Adornini"
24346,Guastalla,"Via Giovanni Pascoli"
24347,Guastalla,"Via Giulio Cesare Cani"
24348,Guastalla,"Via Giunti"
24349,Guastalla,"Via Gonzaga"
24350,Guastalla,"Via G. Palatucci"
24351,Guastalla,"Via G. Parini"
24352,Guastalla,"Via Grecia"
24353,Guastalla,"Via Harris"
24354,Guastalla,"Via I. Davoli"
24355,Guastalla,"Via Ilaria Alpi"
24356,Guastalla,"Via Iori"
24357,Guastalla,"Via I. Pazzi"
24358,Guastalla,"Via Ireneo Affò"
24359,Guastalla,"Via IV Novembre"
24360,Guastalla,"Via J. Lennon"
24361,Guastalla,"Via Lazzaro Spallanzani"
24362,Guastalla,"Via L. Braille"
24363,Guastalla,"Viale Cappuccini"
24364,Guastalla,"Viale Castagnoli"
24365,Guastalla,"Viale Enrico Mattei"
24366,Guastalla,"Via Legnara"
24367,Guastalla,"Viale Lido Po"
24368,Guastalla,"Via Leonardo da Vinci"
24369,Guastalla,"Via Leoni"
24370,Guastalla,"Via Leopardi"
24371,Guastalla,"Viale Ruggeri"
24372,Guastalla,"Via L. Galvani"
24373,Guastalla,"Via Lido Po"
24374,Guastalla,"Via Livatino"
24375,Guastalla,"Via L. Lama"
24376,Guastalla,"Via Longarini"
24377,Guastalla,"Via Madonnina"
24378,Guastalla,"Via Madre Teresa di Calcutta"
24379,Guastalla,"Via Magnano"
24380,Guastalla,"Via Maldotti"
24381,Guastalla,"Via Manfredini"
24382,Guastalla,"Via Manzoni"
24383,Guastalla,"Via Marianne"
24384,Guastalla,"Via Mariotti"
24385,Guastalla,"Via Martin Luther King"
24386,Guastalla,"Via Martiri del Belfiore"
24387,Guastalla,"Via Marzabotto"
24388,Guastalla,"Via Mascagni"
24389,Guastalla,"Via Massimo D'Azeglio"
24390,Guastalla,"Via Matilde di Canossa"
24391,Guastalla,"Via Mentana"
24392,Guastalla,"Via Minelli"
24393,Guastalla,"Via Monsignor Rota"
24394,Guastalla,"Via Moscardini"
24395,Guastalla,"Via Mozzali"
24396,Guastalla,"Via Mulino"
24397,Guastalla,"Via Nenni"
24398,Guastalla,"Via Nino Bixio"
24399,Guastalla,"Via N. Iotti"
24400,Guastalla,"Via Nosari"
24401,Guastalla,"Via Olanda"
24402,Guastalla,"Via Oldella"
24403,Guastalla,"Via Ospedale"
24404,Guastalla,"Via Palazzina"
24405,Guastalla,"Via Panzi"
24406,Guastalla,"Via Paola Biocca"
24407,Guastalla,"Via Papa Giovanni XXIII"
24408,Guastalla,"Via Parma"
24409,Guastalla,"Via Parrocchia"
24410,Guastalla,"Via Passerini"
24411,Guastalla,"Via Pegolotti"
24412,Guastalla,"Via Pelosa"
24413,Guastalla,"Via Peroggio"
24414,Guastalla,"Via Piave"
24415,Guastalla,"Via Pieve"
24416,Guastalla,"Via Pinetta"
24417,Guastalla,"Via Pisacane"
24418,Guastalla,"Via Pizzamiglia"
24419,Guastalla,"Via Ponte Pietra"
24420,Guastalla,"Via Ponte Pietra Superiore"
24421,Guastalla,"Via Portamurata"
24422,Guastalla,"Via Porta Po"
24423,Guastalla,"Via Portogallo"
24424,Guastalla,"Via Possioncella"
24425,Guastalla,"Via Powell"
24426,Guastalla,"Via Prampolini"
